0,1,4,0,133699,1.78754e+10,4
0,1,10,0,151090,2.93709e+10,6
2,1,9,0,198852,4.34265e+10,6
2,1,17,0,201930,4.87826e+10,13
1,1,17,0,145637,3.05467e+10,11
0,1,11,0,255303,7.72025e+10,8
0,1,6,0,150600,2.26836e+10,5
0,1,17,0,165443,4.50611e+10,13
1,1,25,0,164590,3.3818e+10,16
0,1,3,0,165324,2.7332e+10,3
3,1,30,0,161023,3.90422e+10,17
0,1,13,0,153859,3.88781e+10,7
0,1,7,0,303765,9.80979e+10,6
0,1,8,0,170926,4.35054e+10,5
2,1,27,0,266174,8.21132e+10,20
1,1,20,0,277617,8.68404e+10,14
2,1,37,0,243536,7.31149e+10,26
3,1,25,0,247260,7.1389e+10,15
1,1,16,0,201290,5.45256e+10,10
3,0,39,1,262300,7.50956e+10,25
1,1,8,0,182279,4.82387e+10,6
1,1,24,0,299881,9.90687e+10,17
0,1,9,0,194621,4.85327e+10,8
3,1,19,0,254668,6.92068e+10,12
3,1,35,0,178282,4.41629e+10,24
2,1,20,0,235310,6.57474e+10,13
3,1,25,0,208797,5.51171e+10,17
0,1,4,0,53789.3,2.89329e+09,4
0,1,15,0,146914,3.75431e+10,10
1,1,14,0,179059,5.22897e+10,10
0,1,8,0,176750,4.64559e+10,3
2,1,35,0,263599,8.4507e+10,23
0,1,7,0,328294,1.15372e+11,5
0,1,4,0,165997,2.75551e+10,4
2,1,33,0,274625,8.12032e+10,23
3,0,39,1,243565,7.33922e+10,26
0,1,9,0,111505,1.56341e+10,7
0,1,15,0,262451,8.0751e+10,10
4,1,27,0,268086,8.57751e+10,16
0,1,29,0,174774,4.0044e+10,20
2,1,19,0,246496,7.29082e+10,13
3,0,39,1,256330,8.10483e+10,25
4,0,39,1,160278,3.43704e+10,25
2,1,13,0,145857,2.49389e+10,8
0,1,6,0,290012,9.24612e+10,5
2,1,25,0,146288,2.67423e+10,19
0,1,10,0,95183.8,1.12516e+10,8
3,0,39,1,261475,7.8586e+10,25
1,1,16,0,219457,5.13298e+10,11
3,0,39,1,239206,6.75031e+10,27
0,1,19,0,157751,3.88383e+10,13
0,1,16,0,238794,6.38097e+10,12
0,1,7,0,181131,3.73315e+10,5
1,1,9,0,117032,1.44506e+10,6
2,1,31,0,217700,5.3747e+10,21
0,1,3,0,80286.9,7.08755e+09,2
2,1,15,0,119475,1.66127e+10,11
0,1,4,0,44064.4,1.94167e+09,4
0,1,14,0,158621,3.8665e+10,9
2,1,17,0,163638,2.958e+10,14
2,0,39,1,150916,3.13072e+10,23
2,1,15,0,206238,5.35195e+10,9
1,0,39,0,267262,7.85983e+10,27
0,1,7,0,94942.1,9.06425e+09,6
1,1,16,0,220915,5.59863e+10,12
1,1,18,0,156335,3.18174e+10,12
0,1,4,0,60554.8,3.66688e+09,4
2,1,19,0,221177,8.06609e+10,13
1,1,15,0,225404,6.87811e+10,10
0,1,8,0,135901,3.96552e+10,5
0,1,6,0,229012,9.12587e+10,4
0,1,7,0,118890,1.769e+10,6
3,1,28,0,179208,4.70217e+10,20
0,1,7,0,134330,1.85734e+10,5
3,0,39,1,259457,8.42355e+10,24
2,1,17,0,228279,7.78576e+10,11
1,1,13,0,179267,4.51135e+10,9
0,1,12,0,127627,2.72331e+10,9
3,1,21,0,270339,8.63762e+10,15
1,1,23,0,186794,4.88876e+10,16
1,1,18,0,132652,2.03136e+10,13
1,1,15,0,148809,3.04526e+10,8
0,1,9,0,130302,1.94382e+10,8
1,1,12,0,149367,3.25855e+10,7
0,1,7,0,172094,3.5063e+10,5
0,1,8,0,90261.9,8.78683e+09,4
2,1,19,0,230675,5.98399e+10,13
2,1,21,0,204341,5.16883e+10,13
1,1,10,0,289582,8.96947e+10,7
3,1,27,0,208074,5.29199e+10,18
0,1,6,0,125046,1.70602e+10,4
1,0,39,0,195843,4.70939e+10,25
0,1,12,0,207254,5.33138e+10,8
1,1,18,0,80496.1,6.81376e+09,13
2,1,29,0,253401,6.73338e+10,20
2,1,20,0,141375,2.31545e+10,14
3,1,31,0,165427,3.68665e+10,20
3,0,39,1,125142,1.68413e+10,27
4,0,39,1,104464,1.15883e+10,27
2,1,35,0,100890,1.04308e+10,24
