0,1,4,0,115923,1.34381e+10,4
0,1,11,0,189341,4.01076e+10,8
0,1,10,0,155355,2.85911e+10,6
2,1,13,0,159571,3.01993e+10,9
1,1,17,0,154103,2.91938e+10,12
2,1,17,0,197422,4.1633e+10,13
0,1,5,0,107469,1.21787e+10,4
1,1,17,0,201184,4.48492e+10,12
0,1,3,0,151224,2.28688e+10,3
0,1,17,0,124852,2.28032e+10,13
0,1,7,0,231410,5.36215e+10,6
0,1,13,0,113303,1.73227e+10,8
2,1,30,0,172536,3.34551e+10,20
2,1,26,0,193271,4.07837e+10,16
1,1,10,0,190737,4.48854e+10,7
0,1,8,0,108109,1.34367e+10,6
2,1,37,0,151654,2.75178e+10,26
3,1,25,0,180273,3.71114e+10,15
1,1,20,0,151139,2.87938e+10,15
3,1,19,0,139530,2.40582e+10,12
1,1,16,0,234061,5.57562e+10,11
2,1,31,0,215838,5.16266e+10,21
1,1,8,0,178360,3.3556e+10,6
0,1,9,0,116208,1.41892e+10,8
1,1,20,0,153366,2.83556e+10,13
1,1,24,0,216870,4.94015e+10,17
0,1,15,0,128406,2.34718e+10,11
0,1,4,0,62224,3.87182e+09,4
1,1,14,0,117683,1.58051e+10,10
3,1,25,0,214790,5.60231e+10,17
2,1,35,0,217404,5.57261e+10,25
2,1,14,0,253051,7.6064e+10,9
2,1,33,0,177707,3.95078e+10,23
0,1,4,0,132917,1.76668e+10,4
0,1,14,0,176122,4.61698e+10,8
0,1,21,0,177655,3.85664e+10,14
0,1,7,0,199882,4.10168e+10,5
2,0,39,1,179175,4.21018e+10,26
0,1,15,0,99338.5,1.12217e+10,10
0,1,9,0,132750,2.27525e+10,7
0,1,6,0,94884,9.10462e+09,5
2,1,19,0,173302,3.70031e+10,13
2,1,13,0,139873,2.98048e+10,7
0,1,29,0,159731,3.27241e+10,20
2,0,39,1,238287,6.79316e+10,26
2,1,20,0,216003,5.26143e+10,14
2,1,25,0,200117,4.72706e+10,19
0,1,10,0,127624,2.18372e+10,8
4,0,39,1,179156,4.03424e+10,26
0,1,4,0,126992,1.89464e+10,3
0,1,5,0,75259.5,5.84443e+09,4
0,1,16,0,157509,2.92346e+10,11
0,1,19,0,123374,2.31566e+10,13
1,1,8,0,156062,3.71139e+10,6
0,1,16,0,216088,5.3099e+10,12
1,1,9,0,149979,3.36141e+10,6
2,1,31,0,175542,3.60961e+10,21
0,1,4,0,72310.2,5.22877e+09,4
1,1,26,0,165811,3.37583e+10,16
2,1,24,0,176972,3.51582e+10,18
0,1,3,0,248538,6.2654e+10,2
1,1,15,0,134813,2.44135e+10,10
1,0,39,0,229952,5.7597e+10,27
2,1,17,0,197456,4.45201e+10,14
0,1,7,0,267576,7.5476e+10,6
1,1,16,0,192653,4.68653e+10,12
0,1,4,0,84124.9,7.077e+09,4
1,1,15,0,172761,3.6878e+10,10
0,1,6,0,117365,1.52307e+10,4
0,1,8,0,86307.4,8.48285e+09,6
2,1,31,0,162483,3.70321e+10,21
0,1,7,0,59499.5,3.87439e+09,6
0,1,18,0,211757,5.46068e+10,12
2,1,17,0,144092,3.47448e+10,10
0,1,23,0,97349.1,1.0732e+10,17
3,1,31,0,169028,3.60509e+10,22
1,1,13,0,137290,2.19895e+10,9
3,1,28,0,208304,5.24261e+10,20
0,1,9,0,115318,1.42404e+10,6
0,1,12,0,112082,1.57846e+10,9
0,1,5,0,102723,1.06527e+10,4
0,1,9,0,92448.9,9.11308e+09,8
1,1,18,0,145098,2.61006e+10,13
1,1,11,0,195533,4.1461e+10,6
1,1,12,0,148002,2.72814e+10,8
0,1,7,0,123960,1.81671e+10,5
0,1,5,0,98044.1,1.11121e+10,4
2,0,39,1,144561,2.44826e+10,28
0,1,5,0,82213.5,7.05096e+09,4
0,1,12,0,109779,1.24668e+10,8
0,1,8,0,129766,2.6635e+10,4
2,1,21,0,151210,3.11167e+10,12
1,1,10,0,177621,3.39829e+10,7
2,1,29,0,169296,3.12436e+10,20
2,1,27,0,171002,3.64302e+10,18
1,1,18,0,86429.4,8.03815e+09,13
2,1,20,0,108527,1.34741e+10,14
3,0,39,1,110187,1.75517e+10,27
2,1,35,0,93676.3,9.58718e+09,24
4,0,39,1,97302.6,1.0538e+10,27
