2,1,9,0,791.497,6.22563e+06,0.75
0,1,10,0,737.751,5.94233e+06,0.75
1,1,15,0,966.125,7.42814e+06,0.75
0,1,11,0,2258.43,2.0675e+07,0.75
2,1,30,0,1157.03,1.04171e+07,0.75
4,1,31,0,2361.08,2.23878e+07,0.75
3,1,39,0,1677.39,1.62112e+07,0.75
1,0,39,0,2222.26,2.20553e+07,0.75
3,1,25,0,2525.42,2.37926e+07,0.75
1,0,39,0,2359.39,2.24198e+07,0.75
2,0,39,1,2151.74,2.077e+07,0.75
4,0,39,1,2392.11,2.30383e+07,0.75
0,1,8,0,2009.18,1.82575e+07,0.75
3,0,39,1,1177.4,1.11511e+07,0.75
2,0,39,1,2428.69,2.36511e+07,0.75
1,0,39,0,1978.76,1.97095e+07,0.75
2,1,32,0,2129.97,2.14614e+07,0.75
1,0,39,0,1756.79,1.77151e+07,0.75
1,0,39,0,1988.52,1.98546e+07,0.75
2,0,39,1,2178.31,2.118e+07,0.75
2,0,39,1,2189.5,2.13567e+07,0.75
3,0,39,1,2492.09,2.49467e+07,0.75
4,0,39,1,2521.37,2.54574e+07,0.75
2,0,39,1,2253.82,2.26465e+07,0.75
3,0,39,1,2418.77,2.35023e+07,0.75
2,0,39,1,2319.02,2.39761e+07,0.75
0,1,15,0,1017.41,8.45033e+06,0.75
2,1,14,0,1215.07,1.11245e+07,0.75
2,0,39,1,2752.47,2.77732e+07,0.75
2,0,39,1,2797.58,2.86829e+07,0.75
3,0,39,1,2456.15,2.42495e+07,0.75
0,1,8,0,4239.99,4.06723e+07,0.75
1,1,12,0,1923.23,1.62581e+07,0.75
4,0,39,1,1946.79,1.92082e+07,0.75
4,0,39,1,2704.04,2.67018e+07,0.75
3,0,39,1,1999.75,2.01111e+07,0.75
0,0,39,0,2478.99,2.47666e+07,0.75
3,0,39,1,2268.47,2.28723e+07,0.75
2,0,39,1,2291.15,2.34413e+07,0.75
0,1,8,0,992.604,8.81122e+06,0.75
1,1,32,0,2090.08,2.06092e+07,0.75
3,0,39,1,2184.23,2.12515e+07,0.75
2,0,39,1,1670.9,1.5998e+07,0.75
3,0,39,1,2211.42,2.18538e+07,0.75
0,1,10,0,710.198,5.50334e+06,0.75
1,1,19,0,1790.99,1.62126e+07,0.75
2,0,39,1,2722.14,2.71466e+07,0.75
1,1,16,0,1659.78,1.58827e+07,0.75
3,0,39,1,2782.08,2.82635e+07,0.75
1,0,39,0,1956.92,1.92384e+07,0.75
0,1,14,0,508.583,3.83456e+06,0.75
2,1,31,0,2499.89,2.50175e+07,0.75
3,0,39,1,2538.43,2.58307e+07,0.75
2,1,24,0,1588.52,1.57501e+07,0.75
1,0,39,0,1709.77,1.67082e+07,0.75
2,0,39,1,1764.36,1.8095e+07,0.75
2,1,27,0,1652.24,1.53773e+07,0.75
2,1,17,0,1068.65,1.02467e+07,0.75
0,0,39,0,2200.92,2.16252e+07,0.75
3,1,33,0,1134.23,1.09913e+07,0.75
2,1,15,0,3765.92,3.8128e+07,0.75
1,0,39,0,2611.3,2.49832e+07,0.75
1,1,31,0,1768.83,1.6812e+07,0.75
1,0,39,0,2283.62,2.32105e+07,0.75
1,1,18,0,3009.84,2.89188e+07,0.75
1,0,39,0,1987.94,1.99345e+07,0.75
3,1,31,0,2172.2,2.17012e+07,0.75
1,0,39,0,2449.15,2.415e+07,0.75
1,1,17,0,2086.91,1.96779e+07,0.75
3,0,39,1,2262.52,2.28584e+07,0.75
4,0,39,1,2269.6,2.29744e+07,0.75
1,1,26,0,1803.51,1.77033e+07,0.75
3,0,39,1,2415.31,2.35842e+07,0.75
2,0,39,1,2284.9,2.33252e+07,0.75
1,1,12,0,530.549,3.62199e+06,0.75
1,0,39,0,1985.98,1.9877e+07,0.75
1,1,37,0,2178.96,2.27899e+07,0.75
1,0,39,0,2210.6,2.18139e+07,0.75
3,0,39,1,2496.76,2.50804e+07,0.75
1,1,11,0,4081.77,4.04236e+07,0.75
1,1,21,0,1284.83,1.21749e+07,0.75
1,0,39,0,1730.45,1.7279e+07,0.75
2,0,39,1,2745.42,2.76826e+07,0.75
2,1,21,0,2208.82,2.16952e+07,0.75
0,1,16,0,1118.02,1.0625e+07,0.75
1,1,10,0,785.488,6.74701e+06,0.75
0,1,12,0,668.206,5.76315e+06,0.75
2,1,29,0,2273.73,2.22312e+07,0.75
2,0,39,1,2497.5,2.50729e+07,0.75
3,0,39,1,1787.25,1.83634e+07,0.75
1,1,12,0,1437.99,1.35467e+07,0.75
3,0,39,1,2266.61,2.29117e+07,0.75
0,1,22,0,1239.34,1.1751e+07,0.75
3,0,39,1,2503.44,2.5155e+07,0.75
2,0,39,1,2455.52,2.42918e+07,0.75
1,1,20,0,2375.19,1.99435e+07,0.75
2,0,39,1,2346.07,2.24893e+07,0.75
3,0,39,1,2303.05,2.05217e+07,0.75
3,0,39,1,1862.08,1.49278e+07,0.75
3,0,39,1,1633.17,1.30347e+07
