0,1,10,0,2222.74,1.82582e+07,0.25
2,1,9,0,2663.48,2.37677e+07,0.25
0,1,11,0,2361.74,2.2587e+07,0.25
1,1,11,0,3110.4,2.91381e+07,0.25
1,1,28,0,2621.9,2.50634e+07,0.25
1,0,39,0,2506.14,2.53894e+07,0.25
2,1,30,0,2512.4,2.45574e+07,0.25
2,0,39,1,2637.47,2.54485e+07,0.25
4,0,39,1,2708.89,2.70225e+07,0.25
2,1,39,0,2188.58,2.13473e+07,0.25
3,1,25,0,3001.37,2.93821e+07,0.25
2,0,39,1,2949.35,2.91861e+07,0.25
1,0,39,0,2279.73,2.32621e+07,0.25
2,0,39,1,2981.31,2.97468e+07,0.25
3,0,39,1,2672.3,2.61437e+07,0.25
1,1,32,0,3155.4,3.28719e+07,0.25
2,0,39,1,2457.24,2.42278e+07,0.25
2,0,39,1,2707.9,2.67183e+07,0.25
1,0,39,0,2526.85,2.56146e+07,0.25
1,0,39,0,2818.62,2.89864e+07,0.25
3,0,39,1,2988.83,2.98539e+07,0.25
2,0,39,1,2710.88,2.67983e+07,0.25
2,0,39,1,3304.27,3.36446e+07,0.25
2,0,39,1,2695.82,2.64861e+07,0.25
3,0,39,1,3111.05,2.98827e+07,0.25
2,0,39,1,2893.35,2.80315e+07,0.25
3,0,39,1,3430.77,3.37604e+07,0.25
1,0,39,0,3538.22,3.60282e+07,0.25
3,0,39,1,2713.77,2.69674e+07,0.25
0,0,39,0,2680.99,2.62078e+07,0.25
4,0,39,1,2846.4,2.9554e+07,0.25
3,0,39,1,2533.3,2.58663e+07,0.25
2,0,39,1,2942.54,2.90654e+07,0.25
3,0,39,1,3276.17,3.32115e+07,0.25
4,0,39,1,3272.91,3.31735e+07,0.25
2,0,39,1,2717.36,2.69002e+07,0.25
1,1,20,0,4152.52,4.039e+07,0.25
1,1,32,0,2628.63,2.53922e+07,0.25
0,1,8,0,920.541,7.58257e+06,0.25
3,0,39,1,3138.29,3.05506e+07,0.25
3,0,39,1,3031.57,3.07366e+07,0.25
2,0,39,1,3490.59,3.49509e+07,0.25
2,0,39,1,3262.76,3.28905e+07,0.25
3,0,39,1,3238.77,3.23571e+07,0.25
0,1,10,0,634.11,4.37647e+06,0.25
1,1,19,0,1876.18,1.77494e+07,0.25
3,0,39,1,2529.18,2.56983e+07,0.25
2,0,39,1,2765.69,2.80427e+07,0.25
2,1,31,0,2452.48,2.40532e+07,0.25
1,0,39,0,2270.52,2.29596e+07,0.25
3,0,39,1,2798.41,2.8653e+07,0.25
1,0,39,0,2498.63,2.51129e+07,0.25
2,1,26,0,2698.16,2.8328e+07,0.25
0,0,39,0,2770.51,2.79848e+07,0.25
1,0,39,0,3051.7,3.12918e+07,0.25
2,0,39,1,3092.58,3.21743e+07,0.25
1,0,39,0,3508.37,3.54076e+07,0.25
2,1,15,0,4504.07,4.6591e+07,0.25
2,1,17,0,2185.12,2.14855e+07,0.25
4,0,39,1,3139.89,3.29935e+07,0.25
1,0,39,0,3438.53,3.66219e+07,0.25
1,1,16,0,2351.79,2.35499e+07,0.25
1,1,31,0,2133.15,2.0907e+07,0.25
1,0,39,0,3322.84,3.40288e+07,0.25
4,0,39,1,3597.88,3.70252e+07,0.25
1,0,39,0,3026.52,3.06592e+07,0.25
0,0,39,0,2444.94,2.40357e+07,0.25
4,0,39,1,2537.71,2.58014e+07,0.25
1,1,17,0,2550.65,2.36332e+07,0.25
2,0,39,1,3474.17,3.4579e+07,0.25
3,0,39,1,3011.36,3.03335e+07,0.25
2,0,39,1,3196.8,3.165e+07,0.25
1,0,39,0,2485.1,2.48968e+07,0.25
2,0,39,1,3085.43,3.19124e+07,0.25
1,0,39,0,2550.44,2.62315e+07,0.25
2,0,39,1,3263.9,3.30833e+07,0.25
1,1,37,0,3325.19,3.52206e+07,0.25
2,0,39,1,2816.63,2.90479e+07,0.25
1,0,39,0,3278.55,3.33794e+07,0.25
1,1,11,0,4074.14,4.02248e+07,0.25
3,1,22,0,2154.62,2.15834e+07,0.25
1,1,21,0,3483.6,3.35695e+07,0.25
1,0,39,0,3575.94,3.68289e+07,0.25
1,1,21,0,2781.68,2.8527e+07,0.25
2,1,29,0,2666.37,2.6673e+07,0.25
2,0,39,1,3015.07,3.04194e+07,0.25
3,0,39,1,2505.13,2.5238e+07,0.25
3,0,39,1,2850.36,2.96776e+07,0.25
2,0,39,1,3238.74,3.23811e+07,0.25
3,0,39,1,2749.86,2.75868e+07,0.25
2,0,39,1,2992.77,2.99902e+07,0.25
4,0,39,1,3323.56,3.40971e+07,0.25
1,0,39,0,2798.08,2.86201e+07,0.25
1,1,20,0,2599.57,2.37207e+07,0.25
0,0,39,0,3190.92,3.15016e+07,0.25
2,0,39,1,3086.41,2.95855e+07,0.25
0,0,39,0,2940.12,2.72915e+07,0.25
3,0,39,1,2479.32,2.12676e+07,0.25
1,1,35,0,1702.52,1.09279e+07,0.25
3,0,39,1,2098.82,1.47491e+07
