2,1,9,0,2693.19,2.44355e+07,0.1
1,1,11,0,4540.31,4.13214e+07,0.1
0,1,11,0,4764.04,4.58804e+07,0.1
1,1,15,0,7836.08,7.63788e+07,0.1
2,1,26,0,6870.04,7.13766e+07,0.1
1,0,39,0,7169.99,7.37858e+07,0.1
1,0,39,0,7690.67,7.91382e+07,0.1
1,0,39,0,7928.57,8.16498e+07,0.1
2,0,39,1,7365.18,7.51845e+07,0.1
1,0,39,0,8106.39,8.26518e+07,0.1
3,1,25,0,7774.64,7.88832e+07,0.1
0,1,7,0,4981.53,4.979e+07,0.1
0,1,39,0,7939.35,8.18064e+07,0.1
1,1,20,0,6895.64,7.16245e+07,0.1
1,1,32,0,7741.18,7.94038e+07,0.1
1,1,30,0,8523.14,9.03616e+07,0.1
1,1,20,0,6046.41,5.9414e+07,0.1
2,0,39,1,7781.37,8.11195e+07,0.1
2,0,39,1,7417.86,7.61328e+07,0.1
0,0,39,0,8641.89,9.08078e+07,0.1
3,1,19,0,8189.77,8.40145e+07,0.1
0,1,34,0,8550.32,8.84029e+07,0.1
1,1,35,0,8923.75,9.27738e+07,0.1
1,1,16,0,5168.31,5.08535e+07,0.1
0,1,9,0,3681.36,3.38887e+07,0.1
0,0,39,0,6990.68,7.28062e+07,0.1
3,0,39,1,8443.09,8.67438e+07,0.1
2,1,33,0,7655.44,7.69034e+07,0.1
2,0,39,1,8291.31,8.3656e+07,0.1
1,1,33,0,7423.36,7.54783e+07,0.1
1,0,39,0,8722.03,8.99234e+07,0.1
1,0,39,0,7505.09,7.54656e+07,0.1
0,0,39,0,8199.17,8.1895e+07,0.1
1,1,12,0,6335.43,5.87105e+07,0.1
0,1,15,0,6195.9,5.59719e+07,0.1
3,1,29,0,8440.27,8.2444e+07,0.1
2,0,39,1,7973.94,7.97397e+07,0.1
4,1,26,0,7712.25,7.3184e+07,0.1
1,1,13,0,4781.11,4.60817e+07,0.1
0,1,8,0,818.231,5.99212e+06,0.1
2,0,39,1,7797.23,7.61573e+07,0.1
0,1,30,0,9064.73,8.81087e+07,0.1
0,0,39,0,7733.89,7.49229e+07,0.1
1,0,39,0,6964.17,6.71494e+07,0.1
0,1,10,0,4190.63,3.94167e+07,0.1
3,0,39,1,7622.6,7.53484e+07,0.1
1,1,31,0,7902.96,7.74046e+07,0.1
1,0,39,0,7656.16,7.35849e+07,0.1
1,0,39,0,7607.51,7.26734e+07,0.1
1,0,39,0,8279.1,8.10729e+07,0.1
1,0,39,0,7681.83,7.39234e+07,0.1
1,0,39,0,7852.69,7.49775e+07,0.1
1,1,19,0,6412.05,5.91352e+07,0.1
1,0,39,0,6974.41,6.75121e+07,0.1
2,1,15,0,6427.68,6.03967e+07,0.1
2,1,24,0,7179.1,6.80355e+07,0.1
2,1,17,0,7905.13,8.12923e+07,0.1
0,0,39,0,8234.59,8.31054e+07,0.1
0,0,39,0,8476.54,8.53077e+07,0.1
1,0,39,0,8061.98,8.18706e+07,0.1
3,0,39,1,8581.25,8.77918e+07,0.1
1,1,31,0,6268.72,6.67886e+07,0.1
1,1,16,0,6901.5,7.41571e+07,0.1
0,0,39,0,8954.82,9.81985e+07,0.1
0,1,18,0,8253.15,9.32941e+07,0.1
2,0,39,1,9314.75,1.02668e+08,0.1
3,1,21,0,6954.96,7.62845e+07,0.1
1,1,24,0,8446.89,9.46057e+07,0.1
0,0,39,0,8580.26,9.8607e+07,0.1
0,0,39,0,9559.14,1.08017e+08,0.1
2,0,39,1,9406.53,1.04618e+08,0.1
0,1,10,0,2520.65,2.37439e+07,0.1
1,1,36,0,6939.62,7.44298e+07,0.1
0,0,39,0,7365.67,8.06648e+07,0.1
1,0,39,0,9629.05,1.0341e+08,0.1
1,1,13,0,8003.68,8.2306e+07,0.1
1,0,39,0,9258.52,9.84404e+07,0.1
1,1,14,0,3927.13,3.31971e+07,0.1
2,1,22,0,4588.68,4.06444e+07,0.1
1,0,39,0,7236.78,7.04375e+07,0.1
0,0,39,0,7497.75,7.32187e+07,0.1
1,1,12,0,4637.03,4.03145e+07,0.1
0,1,21,0,5091.45,4.39656e+07,0.1
0,1,21,0,6325.14,5.54092e+07,0.1
0,0,39,0,7480.86,6.82298e+07,0.1
1,0,39,0,7986.66,7.33788e+07,0.1
1,1,29,0,7221.67,6.29054e+07,0.1
1,0,39,0,5713.38,5.04001e+07,0.1
1,0,39,0,7134.09,6.38552e+07,0.1
1,0,39,0,7369.48,6.60168e+07,0.1
1,0,39,0,7600.39,6.82533e+07,0.1
3,0,39,1,6659.79,5.94512e+07,0.1
0,1,31,0,7261.44,6.55641e+07,0.1
1,1,20,0,5764.87,5.03466e+07,0.1
1,1,26,0,5335.97,4.35889e+07,0.1
1,1,31,0,6596.89,5.47932e+07,0.1
0,0,39,0,7681.5,6.34718e+07,0.1
0,0,39,0,5508.25,4.52079e+07,0.1
1,1,36,0,5267.26,3.67116e+07,0.1
2,0,39,1,5057.77,3.50085e+07
